nohup: ignoring input
==========================================================================
Starting Foveal Sparsification Training Sweep across All Attention Configs
Target Model: tencent/Hy-MT2-1.8B (Uniform 32 Layers, 100% Dense LM Head)
Dataset:      Rexhaif/wmt22-24 (~100,000 train rows, 120 lean val, 2000 test)
Batch Size:   Micro-batch 4 * GradAccum 16 => GLOBAL BATCH SIZE 64
Optimizer:    HybridMuonAdamW
Log file:     experiments/llm_wmt22_24/logs/sweep_20260915_010632.log
==========================================================================

==========================================================================
>>> Running Configuration: 50.0%_Attn_25%_MLP
    Attention: 8/16 blocks per head (Chunk 8)
    SwiGLU:    48/192 blocks (Chunk 32)
    Report:    experiments/llm_wmt22_24/REPORT_attn8_mlp48.md
==========================================================================
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
[transformers] Unrecognized keys in `rope_parameters` for 'rope_type'='dynamic': {'mscale', 'alpha', 'mscale_all_dim', 'beta_fast', 'beta_slow'}
[transformers] Unrecognized keys in `rope_parameters` for 'rope_type'='dynamic': {'mscale', 'alpha', 'mscale_all_dim', 'beta_fast', 'beta_slow'}
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
Using device: cuda:0 (NVIDIA A10G)
Training Config: Micro-batch 4, Grad Accum 16 => GLOBAL BATCH SIZE 64
Total Steps: 3000 (~192,000 translation sequences processed)
Loading tokenizer for tencent/Hy-MT2-1.8B...
Loading Rexhaif/wmt22-24 dataset for 8 language pairs...
Splits generated (Zero Leakage):
  Train: 100,000 rows (Target ~100K)
  Val:   120 rows (Lean)
  Test:  2,000 rows (Comprehensive)
Loading base model tencent/Hy-MT2-1.8B in bfloat16...
Loading weights:   0%|          | 0/355 [00:00<?, ?it/s]Loading weights:   6%|▌         | 22/355 [00:00<00:01, 219.13it/s]Loading weights:  29%|██▉       | 104/355 [00:00<00:00, 565.21it/s]Loading weights:  54%|█████▍    | 193/355 [00:00<00:00, 710.52it/s]Loading weights:  80%|████████  | 285/355 [00:00<00:00, 789.70it/s]Loading weights: 100%|██████████| 355/355 [00:00<00:00, 734.34it/s]

--- Evaluating Dense Teacher Baseline BLEU (60 samples) ---

Evaluating SacreBLEU on 60 held-out translation test samples...
  0%|          | 0/60 [00:00<?, ?it/s][transformers] Ignoring clean_up_tokenization_spaces=True for BPE tokenizer TokenizersBackend. The clean_up_tokenization post-processing step is designed for WordPiece tokenizers and is destructive for BPE (it strips spaces before punctuation). Set clean_up_tokenization_spaces=False to suppress this warning, or set clean_up_tokenization_spaces_for_bpe_even_though_it_will_corrupt_output=True to force cleanup anyway.
  2%|▏         | 1/60 [00:01<01:40,  1.71s/it]  3%|▎         | 2/60 [00:02<01:00,  1.05s/it]  5%|▌         | 3/60 [00:03<01:12,  1.27s/it]  7%|▋         | 4/60 [00:04<01:07,  1.20s/it]  8%|▊         | 5/60 [00:07<01:30,  1.64s/it] 10%|█         | 6/60 [00:08<01:10,  1.31s/it] 12%|█▏        | 7/60 [00:08<00:59,  1.12s/it] 13%|█▎        | 8/60 [00:09<00:47,  1.09it/s] 15%|█▌        | 9/60 [00:10<00:46,  1.09it/s] 17%|█▋        | 10/60 [00:11<00:55,  1.10s/it] 18%|█▊        | 11/60 [00:12<00:55,  1.13s/it] 20%|██        | 12/60 [00:15<01:12,  1.52s/it] 22%|██▏       | 13/60 [00:15<00:55,  1.19s/it] 23%|██▎       | 14/60 [00:18<01:10,  1.54s/it] 25%|██▌       | 15/60 [00:20<01:20,  1.79s/it] 27%|██▋       | 16/60 [00:21<01:03,  1.43s/it] 28%|██▊       | 17/60 [00:22<01:04,  1.50s/it] 30%|███       | 18/60 [00:25<01:14,  1.77s/it] 32%|███▏      | 19/60 [00:25<00:57,  1.40s/it] 33%|███▎      | 20/60 [00:28<01:08,  1.70s/it] 35%|███▌      | 21/60 [00:28<00:54,  1.39s/it] 37%|███▋      | 22/60 [00:30<00:53,  1.40s/it] 38%|███▊      | 23/60 [00:31<00:56,  1.53s/it] 40%|████      | 24/60 [00:32<00:47,  1.32s/it] 42%|████▏     | 25/60 [00:33<00:39,  1.14s/it] 43%|████▎     | 26/60 [00:34<00:40,  1.20s/it] 45%|████▌     | 27/60 [00:35<00:34,  1.04s/it] 47%|████▋     | 28/60 [00:37<00:38,  1.19s/it] 48%|████▊     | 29/60 [00:39<00:47,  1.55s/it] 50%|█████     | 30/60 [00:40<00:42,  1.40s/it] 52%|█████▏    | 31/60 [00:41<00:39,  1.37s/it] 53%|█████▎    | 32/60 [00:43<00:37,  1.33s/it] 55%|█████▌    | 33/60 [00:43<00:28,  1.04s/it] 57%|█████▋    | 34/60 [00:45<00:37,  1.45s/it] 58%|█████▊    | 35/60 [00:47<00:36,  1.46s/it] 60%|██████    | 36/60 [00:48<00:34,  1.44s/it] 62%|██████▏   | 37/60 [00:49<00:27,  1.20s/it] 63%|██████▎   | 38/60 [00:50<00:24,  1.09s/it] 65%|██████▌   | 39/60 [00:50<00:19,  1.09it/s] 67%|██████▋   | 40/60 [00:52<00:24,  1.24s/it] 68%|██████▊   | 41/60 [00:52<00:18,  1.03it/s] 70%|███████   | 42/60 [00:53<00:16,  1.08it/s] 72%|███████▏  | 43/60 [00:56<00:25,  1.51s/it] 73%|███████▎  | 44/60 [00:57<00:19,  1.20s/it] 75%|███████▌  | 45/60 [00:57<00:14,  1.02it/s] 77%|███████▋  | 46/60 [00:58<00:14,  1.04s/it] 78%|███████▊  | 47/60 [01:00<00:17,  1.37s/it] 80%|████████  | 48/60 [01:01<00:13,  1.17s/it] 82%|████████▏ | 49/60 [01:02<00:12,  1.10s/it] 83%|████████▎ | 50/60 [01:04<00:14,  1.48s/it] 85%|████████▌ | 51/60 [01:05<00:11,  1.27s/it] 87%|████████▋ | 52/60 [01:07<00:12,  1.53s/it] 88%|████████▊ | 53/60 [01:08<00:09,  1.30s/it] 90%|█████████ | 54/60 [01:09<00:06,  1.05s/it] 92%|█████████▏| 55/60 [01:10<00:06,  1.30s/it] 93%|█████████▎| 56/60 [01:11<00:04,  1.05s/it] 95%|█████████▌| 57/60 [01:13<00:04,  1.46s/it] 97%|█████████▋| 58/60 [01:15<00:02,  1.43s/it] 98%|█████████▊| 59/60 [01:15<00:01,  1.22s/it]100%|██████████| 60/60 [01:16<00:00,  1.02it/s]100%|██████████| 60/60 [01:16<00:00,  1.27s/it]
  BLEU (de-en): 30.94
  BLEU (en-ru): 22.38
  BLEU (en-ja): 18.45
  BLEU (en-zh): 36.01
  BLEU (zh-en): 15.50
  BLEU (en-es): 10.14
  BLEU (ja-en): 11.64
  BLEU (en-de): 27.77
  Overall Corpus BLEU: 20.86


--- Initializing Uniform Foveal Sparsification on ALL 32 Layers ---
MLP (Chunk 32): 48/192 active blocks (25.0% compute)
Attn (Chunk 8): 8/16 active blocks per head (50.0% compute)
LM Head: 100% Dense and Untouched

--- Running Offline SVD & Ridge Regression on Dense Teacher Activations ---
Passing 16 calibration batches through pure dense model...
  0%|          | 0/16 [00:00<?, ?it/s]  6%|▋         | 1/16 [00:00<00:02,  5.23it/s] 12%|█▎        | 2/16 [00:00<00:02,  5.73it/s] 19%|█▉        | 3/16 [00:00<00:01,  6.53it/s] 31%|███▏      | 5/16 [00:00<00:01,  7.89it/s] 44%|████▍     | 7/16 [00:00<00:01,  8.83it/s] 50%|█████     | 8/16 [00:01<00:00,  8.49it/s] 56%|█████▋    | 9/16 [00:01<00:00,  8.77it/s] 62%|██████▎   | 10/16 [00:01<00:00,  7.67it/s] 69%|██████▉   | 11/16 [00:01<00:00,  8.04it/s] 75%|███████▌  | 12/16 [00:01<00:00,  7.88it/s] 81%|████████▏ | 13/16 [00:01<00:00,  7.73it/s] 88%|████████▊ | 14/16 [00:01<00:00,  7.89it/s] 94%|█████████▍| 15/16 [00:01<00:00,  7.91it/s]100%|██████████| 16/16 [00:02<00:00,  7.97it/s]
Replacing layers and solving closed-form Ridge Regression for routers...
  0%|          | 0/32 [00:00<?, ?it/s]  3%|▎         | 1/32 [00:01<00:51,  1.67s/it]  6%|▋         | 2/32 [00:03<00:50,  1.70s/it]  9%|▉         | 3/32 [00:05<00:49,  1.70s/it] 12%|█▎        | 4/32 [00:06<00:48,  1.72s/it] 16%|█▌        | 5/32 [00:08<00:45,  1.70s/it] 19%|█▉        | 6/32 [00:10<00:43,  1.68s/it] 22%|██▏       | 7/32 [00:11<00:41,  1.67s/it] 25%|██▌       | 8/32 [00:13<00:39,  1.66s/it] 28%|██▊       | 9/32 [00:15<00:38,  1.66s/it] 31%|███▏      | 10/32 [00:16<00:36,  1.66s/it] 34%|███▍      | 11/32 [00:18<00:34,  1.66s/it] 38%|███▊      | 12/32 [00:20<00:33,  1.67s/it] 41%|████      | 13/32 [00:21<00:31,  1.66s/it] 44%|████▍     | 14/32 [00:23<00:29,  1.66s/it] 47%|████▋     | 15/32 [00:25<00:28,  1.66s/it] 50%|█████     | 16/32 [00:26<00:26,  1.66s/it] 53%|█████▎    | 17/32 [00:28<00:25,  1.72s/it] 56%|█████▋    | 18/32 [00:30<00:24,  1.73s/it] 59%|█████▉    | 19/32 [00:31<00:22,  1.71s/it] 62%|██████▎   | 20/32 [00:33<00:20,  1.69s/it] 66%|██████▌   | 21/32 [00:35<00:18,  1.69s/it] 69%|██████▉   | 22/32 [00:37<00:17,  1.71s/it] 72%|███████▏  | 23/32 [00:38<00:15,  1.69s/it] 75%|███████▌  | 24/32 [00:40<00:13,  1.68s/it] 78%|███████▊  | 25/32 [00:42<00:11,  1.67s/it] 81%|████████▏ | 26/32 [00:43<00:09,  1.66s/it] 84%|████████▍ | 27/32 [00:45<00:08,  1.66s/it] 88%|████████▊ | 28/32 [00:46<00:06,  1.66s/it] 91%|█████████ | 29/32 [00:48<00:04,  1.66s/it] 94%|█████████▍| 30/32 [00:50<00:03,  1.66s/it] 97%|█████████▋| 31/32 [00:51<00:01,  1.66s/it]100%|██████████| 32/32 [00:53<00:00,  1.66s/it]100%|██████████| 32/32 [00:53<00:00,  1.68s/it]
Zero cold-start calibration complete!

Setting up HybridMuonAdamW Optimizer...
Trainable parameters: 1548.07 M (86.22% of model)

--- Starting Adaptation (3000 steps, Grad Accum: 16) ---
Step   25/3000 | Task Loss: 12.3104 | Router Reg: 0.0149 | Tok/s: 1816.7
Step 2550/3000 | Task Loss: 7.2523 | Router Reg: 0.1450 | Tok/s: 1785.1
Step 2575/3000 | Task Loss: 7.0230 | Router Reg: 0.1522 | Tok/s: 1786.1
Step 2600/3000 | Task Loss: 6.8717 | Router Reg: 0.1537 | Tok/s: 1785.4
Step 2625/3000 | Task Loss: 6.6825 | Router Reg: 0.1406 | Tok/s: 1784.5
Step 2650/3000 | Task Loss: 6.9198 | Router Reg: 0.1407 | Tok/s: 1784.1
Step 2675/3000 | Task Loss: 6.8824 | Router Reg: 0.1401 | Tok/s: 1783.6
Step 2700/3000 | Task Loss: 6.9118 | Router Reg: 0.1418 | Tok/s: 1783.9
Step 2725/3000 | Task Loss: 6.9966 | Router Reg: 0.1421 | Tok/s: 1783.6
Step 2750/3000 | Task Loss: 6.9389 | Router Reg: 0.1431 | Tok/s: 1784.3

[Validation Step 2750] Val Loss: 7.3469 | Val Perplexity: 1551.33

Step 2775/3000 | Task Loss: 6.9587 | Router Reg: 0.1444 | Tok/s: 1779.8
Step 2800/3000 | Task Loss: 6.7817 | Router Reg: 0.1531 | Tok/s: 1779.8
Step 2825/3000 | Task Loss: 6.7598 | Router Reg: 0.1605 | Tok/s: 1779.9
Step 2850/3000 | Task Loss: 7.0877 | Router Reg: 0.1601 | Tok/s: 1780.0
Step 2875/3000 | Task Loss: 6.8165 | Router Reg: 0.1571 | Tok/s: 1781.6
Step 2900/3000 | Task Loss: 6.8397 | Router Reg: 0.1628 | Tok/s: 1781.2
Step 2925/3000 | Task Loss: 6.6729 | Router Reg: 0.1618 | Tok/s: 1782.0
Step 2950/3000 | Task Loss: 6.7274 | Router Reg: 0.1757 | Tok/s: 1782.2
Step 2975/3000 | Task Loss: 6.7098 | Router Reg: 0.1957 | Tok/s: 1783.3
Step 3000/3000 | Task Loss: 7.0103 | Router Reg: 0.2127 | Tok/s: 1783.3

[Validation Step 3000] Val Loss: 7.4287 | Val Perplexity: 1683.66


--- Evaluating Adapted Foveal Model SacreBLEU ---

Evaluating SacreBLEU on 500 held-out translation test samples...
